"","filename","Name 1","Name 2","Lon","Lat","Model","Sowing Day","Sowing Month","Start Year","End Year","Flowering Mean","Flowering SD","Maturity Mean","Maturity SD"
"68","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,4,1980,2009,58.3,4.13,71.6,6.2
"69","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,1,1980,2009,58.8,4.57,56.9,6.5
"70","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,2,1980,2009,57.1,3.64,61.5,7.79
"71","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,3,1980,2009,56.8,3.42,68.3,6.81
"72","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",20,4,1980,2009,59.8,4.78,72.1,5.98
"73","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,1,1980,2009,53.4,3.26,46.8,4.53
"74","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,2,1980,2009,52.3,2.78,46.3,4.12
"75","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,3,1980,2009,51.3,1.99,48.7,4.97
"76","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",1,4,1980,2009,51.4,1.96,54.4,5.5
"77","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,1,1980,2009,53.2,2.94,46.4,4.41
"78","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,2,1980,2009,51.9,2.41,46.7,4.38
"79","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,3,1980,2009,51.3,2.1,50.3,5.13
"80","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",10,4,1980,2009,51.7,2.12,55.7,5.17
"81","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",20,1,1980,2009,52.8,2.93,46.2,4.1
"82","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",20,2,1980,2009,51.6,2.13,47.7,4.72
"83","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",20,3,1980,2009,51.1,1.88,52,5.59
"84","V1_1980_2009_01020304_011020","Arusha.6","Arusha Urban","36.475","-3.375","Beta_4",20,4,1980,2009,52.4,2.56,56.7,4.9
"85","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",1,1,1980,2009,68.9,8.86,67.4,11.15
"86","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",1,2,1980,2009,65.5,7.52,70.7,9.2
"87","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",1,3,1980,2009,63.5,7,77.3,8.12
"88","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",1,4,1980,2009,65,7,83.2,9.69
"89","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",10,1,1980,2009,68.1,8.32,67.7,11.08
"90","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",10,2,1980,2009,64.5,6.99,72.7,8.65
"91","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",10,3,1980,2009,63.5,6.92,79.3,8.52
"92","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",10,4,1980,2009,66.4,7.04,83.8,9.97
"93","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",20,1,1980,2009,66.9,7.99,68.9,10.28
"94","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",20,2,1980,2009,64,6.99,75,8
"95","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",20,3,1980,2009,64.1,6.83,81.4,8.88
"96","V1_1980_2009_01020304_011020","Arusha.7","Meru","36.725","-3.375","Beta_4",20,4,1980,2009,68.2,7.4,84.2,9.94
"97","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",1,1,1980,2009,70.2,9.28,68.7,11.26
"98","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",1,2,1980,2009,66.8,7.96,72,8.93
"99","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",1,3,1980,2009,64.5,7.46,78.7,8.25
"100","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",1,4,1980,2009,65.8,7.33,84.4,10.04
"101","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",10,1,1980,2009,69.3,8.87,69.2,10.88
"102","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",10,2,1980,2009,65.8,7.56,74.1,8.19
"103","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",10,3,1980,2009,64.4,7.33,80.7,8.84
"104","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",10,4,1980,2009,67.2,7.29,85.2,10.54
"105","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",20,1,1980,2009,68.1,8.47,70.3,9.95
"106","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",20,2,1980,2009,65.1,7.42,76.5,8.15
"107","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",20,3,1980,2009,65,7.07,82.7,9.22
"108","V1_1980_2009_01020304_011020","Arusha.8","Longido","36.725","-3.125","Beta_4",20,4,1980,2009,69.1,7.64,85.5,10.45
"109","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",1,1,1980,2009,57.7,3.16,47.9,3.97
"110","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",1,2,1980,2009,56.6,2.67,47.9,4.03
"111","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",1,3,1980,2009,55.6,2.11,51.6,5
"112","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",1,4,1980,2009,55.9,2.12,57.4,5.31
"113","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",10,1,1980,2009,57.5,3.03,47.5,3.9
"114","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",10,2,1980,2009,56,2.3,48.8,4.47
"115","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",10,3,1980,2009,55.5,1.96,53.2,5.27
"116","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",10,4,1980,2009,56.5,2.18,58.6,4.99
"117","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",20,1,1980,2009,57.1,2.89,47.4,3.84
"118","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",20,2,1980,2009,55.8,2.16,50,4.7
"119","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",20,3,1980,2009,55.6,1.9,55.4,5.56
"120","V10_1980_2009_01020304_011020","Arusha","Monduli","36.475","-3.875","Beta_4",20,4,1980,2009,57.3,2.67,59.3,4.72
"121","V10_1980_2009_01020304_011020","Arusha.1","Karatu","35.475","-3.625","Beta_4",1,1,1980,2009,58.2,2.91,49.9,3.44
