"","filename","Name 1","Name 2","Lon","Lat","Model","Sowing Day","Sowing Month","Start Year","End Year","Flowering Mean","Flowering SD","Maturity Mean","Maturity SD"
"136","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",1,10,1980,2009,58.9,3.74,56.2,6.31
"137","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",1,11,1980,2009,56.9,3.92,56.5,5.44
"138","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",1,12,1980,2009,56.6,3.65,56,4.46
"139","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",1,1,1980,2009,56.8,3.59,56.8,3.74
"140","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",1,2,1980,2009,56.5,3.04,61.8,4.86
"141","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",10,10,1980,2009,58.2,3.73,56,5.94
"142","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",10,11,1980,2009,56.8,3.8,56.3,5.22
"143","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",10,12,1980,2009,56.6,3.51,55.7,4.4
"144","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",10,1,1980,2009,56.7,3.31,57.6,4.09
"145","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",10,2,1980,2009,56.5,2.66,65,5.6
"146","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",20,10,1980,2009,57.6,3.87,56.3,5.59
"147","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",20,11,1980,2009,56.6,3.78,56.2,4.9
"148","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",20,12,1980,2009,56.7,3.47,55.7,3.76
"149","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",20,1,1980,2009,56.7,3.12,59.2,4.3
"150","V1_1980_2009_0102101112_011020","Mbeya.9","Mbeya Urban","33.475","-8.875","Beta_4",20,2,1980,2009,56.5,2.39,69.1,6.5
"151","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",1,10,1980,2009,50.6,1.16,44.3,3.41
"152","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",1,11,1980,2009,50.3,1.14,45.6,3.77
"153","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",1,12,1980,2009,50.7,1.27,46.4,3.7
"154","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",1,1,1980,2009,51.3,1.62,46.5,3.51
"155","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",1,2,1980,2009,51.3,1.64,48.2,3.22
"156","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",10,10,1980,2009,50.4,1.17,44.5,3.6
"157","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",10,11,1980,2009,50.3,1.09,46.2,3.91
"158","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",10,12,1980,2009,50.8,1.5,46.4,3.61
"159","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",10,1,1980,2009,51.4,1.65,46.8,3.4
"160","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",10,2,1980,2009,51.3,1.53,49.3,3.03
"161","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",20,10,1980,2009,50.3,1.26,44.8,3.91
"162","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",20,11,1980,2009,50.5,1.14,46.3,3.78
"163","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",20,12,1980,2009,51,1.52,46.4,3.72
"164","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",20,1,1980,2009,51.4,1.65,47.2,3.46
"165","V1_1980_2009_0102101112_011020","Mbeya.10","Lake Rukwa","32.975","-8.375","Beta_4",20,2,1980,2009,51.3,1.39,50.6,3.18
"166","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",1,10,1980,2009,57.7,2.1,50.8,4.43
"167","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",1,11,1980,2009,56.9,2.14,52.3,4.06
"168","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",1,12,1980,2009,57.3,2.14,52.4,3.43
"169","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",1,1,1980,2009,58,2.31,52.9,2.91
"170","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",1,2,1980,2009,58,2.03,56.1,3.13
"171","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",10,10,1980,2009,57.4,2.08,51.2,4.46
"172","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",10,11,1980,2009,57,2.13,52.4,3.87
"173","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",10,12,1980,2009,57.6,2.18,52.2,3.42
"174","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",10,1,1980,2009,58.1,2.16,53.5,3.1
"175","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",10,2,1980,2009,57.9,1.89,58.1,3.51
"176","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",20,10,1980,2009,57.1,2.14,51.8,4.25
"177","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",20,11,1980,2009,57.1,2.15,52.6,3.54
"178","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",20,12,1980,2009,57.6,2.04,52.2,3.23
"179","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",20,1,1980,2009,58,2.06,54.5,3.04
"180","V10_1980_2009_0102101112_011020","Mbeya","Chunya","33.475","-7.875","Beta_4",20,2,1980,2009,58,1.62,60.6,4.28
"181","V10_1980_2009_0102101112_011020","Mbeya.1","Rungwe","33.975","-9.375","Beta_4",1,10,1980,2009,61.7,3.87,55.4,6.49
"182","V10_1980_2009_0102101112_011020","Mbeya.1","Rungwe","33.975","-9.375","Beta_4",1,11,1980,2009,60.2,3.97,55.4,5.82
